content,score,label
ariyanto,5,1
Amazing amomineble,5,1
keren.tambah ok,5,1
puas sekalii,4,1
Arjunbaihaqi,5,1
I Like,5,1
ok sip...memudahkan isi pulsa/data,5,1
Terima Kasih,5,1
Moh ali Wirasati,5,1
jaringanya sangat bagus,5,1
Puas pakai im3,5,1
Kepada Indosat .mohon bantuan .WA saya kok tidak bisa di gunakan..🙏🙏,5,1
sangat membantu aplikasi myIM3 ini.. terima kasih semuanya..,5,1
pingin olih geratisan,5,1
is ok,5,1
tambah bagis keren abis,5,1
bagud,5,1
memuaskan sekalu,5,1
mantep banget semoga sinyal makin kuat dan bagus,5,1
Okok lumayan lah untuk sekarang,4,1
Tolong dong pihak Indosat... Kasih kebijakan transfer pulsa ke sesama.. tolong di permudah... Supaya pelanggan dapat melakukan transfer pulsa dengan kartu baru.. dan tidak harus menunggu setelah 180 hari baru bisa transfer pulsa... Tolong dong,5,1
promo Dan bonus. yang banyak,5,1
jaringan ok internet lumayan kalo bisa internetan nya lebih gebut lg. dan juga tolong di perbaiki ketika lampu pln mati sinyal nya jangan ikutan juga ilang. tempat saya sinyal Indosat nya knpa harus ikutin lampu pln,5,1
mantapppp 100%👍,5,1
berguna bgt,5,1
mantap .jiwa,5,1
makasihh indosat karna kartu ini aku jadi bisa bermain game lancarr dari pada menggunakan semartfren aku kasih bintang 5 buat indosatt apa lagi klo ada geratis kouta tiap bulan atau minggu pasti isthebest,5,1
Okelah,5,1
bonusnya kurang,5,1
siip.,5,1
Jaringan sudah ok Tapi murahin dikit paket² nya,4,1
sngat bngus sinyalnya kuat,5,1
Harga elit sinyal sulit,4,1
keren dweh,5,1
jangan kasih kendor sinyal,5,1
Baru di coba,5,1
good job thanks,5,1
sangat cepat proses transaksinya,5,1
bagus jaringan ga boros juga,5,1
senang banget,5,1
luph luph...kiwkiw,4,1
bgs sekali,5,1
aku senag pakai im3,5,1
sangat mudah dan membantu,5,1
🥰😘,5,1
Keren banyak event yg menarik,5,1
mantaf.,5,1
S A N G A T M E M U A S K A N🤩,5,1
"sangat baik,tidak ada gangguan jaringan nya",5,1
saya suka karena suka dpat paket geratis😅,4,1
membantu bagi pengguna IM3,4,1
Mohon diperbaiki lagi pulsa saya udah ke potong tapi kuota nya gak ada,5,1
tinggal jaga pulsa yg perlu di pasangkan,5,1
dua suka im3,5,1
Sangat membantu saya dalam hubungan intranet,5,1
M3 bagus sinyal kuat,5,1
Terima kasih.,5,1
Menu Emoney adakan lagi dong mind #StayIndosatOoredoo #Myim3,5,1
sangat puaassss,5,1
terimakasih mylM3,5,1
sangat bagus dan membantu dll,5,1
sangat cepat transaksinya,5,1
bagusss banget,5,1
"Ya'bang lasa selalu membrikan support semua produk jaringan apapun mereknya tapi tak dihiraukan oleh Opprator apapun jenis menejer produk,inilah bikin Ya' bang lasa jd kesal dan kecewa di buatnya,sehingga mengakses apapun kepentingan jd terkendala, erorrlah alasannya dan lain sebagai nya,baik produk:telkomsel,im3 dan tri,sama aja dikala datang tingkah nya,",5,1
mantul,4,1
𝑠𝑎𝑛𝑔𝑔𝑎𝑡 𝑚𝑒𝑚𝑎𝑛𝑡𝑢,5,1
Aplikasi ini bagus bisa beli kuota dan pulsa jadi gampang,5,1
INDOOSAT SINYAL KEK TELING,5,1
weii,5,1
aplikasi jaringan top,5,1
"Aplikasi myIM3 lumayan bagus, kadang suka macet, agak susah di buka aplikasi nya",4,1
ayo instal myIM3 saya sering dapetin bonus setiap bulanya. makasih myIM3 saya kasih bintang 5😇,5,1
anjay,5,1
"""berlangganan dengan paket lain""padahal gw gak berlangganan sama siapa pun",5,1
sagat bagus,5,1
cukup puas saya pakai Indosat sejak tahun 2007,4,1
sering mengadakan promo menarik dan harga terjaangkau,5,1
aplikasi eror terus 2 bulann,5,1
lumayan bagus,5,1
bagus gellu,5,1
di usahakan jangan terlalu sering ada kendala,4,1
yg enting pas di kantong harga kuota,5,1
i love u myim3,5,1
mantepp,5,1
bisa praktis klo pake app myIM3,5,1
DI COBA,5,1
"Tampilan UI nya lebih sulit,tidak simpel sebelum update.. masih ada ditemukan bug tampilan pada rincingan total kuota internet,masih belum stabil dan lebih kerasa adalah penggunaan kuota yang boros (saya tidak tahu apakah akan mengurangi kuota).. tetapi setiap ganti menu lag dan boros kuota. Dan kuota ""hanya untuk kamu"" juga tidak ada dalam menu khusus. Kedepannya optimalkan. Kalau pelayanan pelanggan top lah 9 dari 10..Serta kualitas Jaringan bagiku sudah sangat baik 8 dari 10",4,1
"benar""puas",5,1
sangat ber mampat,5,1
bagus jaringannya,4,1
kadang lelet,4,1
sangat menarik,4,1
paket internet mulai mahal,4,1
mataap,5,1
"aril noah pernah berkata ""luar biasa""",5,1
Membantu sekali dalam mengecek kouta saya,5,1
"sangat puas dgn pelayanannya,masal cuma d jaringan gk stabil",5,1
mantqp,5,1
sangat muda di,5,1
"bagus,danenak sekali buat lihat sisa kota",5,1
ok baik,5,1
manatap,5,1
jaringan ny cukup baik di daerah saya.,4,1
Yudi martono,5,1
bagus banget harga nya murah murah,5,1
tolong di maksimalkan layanannya plus bnyakin promo 🙏 jagan seperti profider sebelah mahalnya bukan maen + paketan internet kok di bagi bagi giliran di pakek sangat mendesak gk bisa terpaksa harus beli lagi @mantan sebelah 🙏,5,1
"sangat membantu buat cek data dan pengisian data,,,",5,1
cukup baik,5,1
sangat membantu terimakasih mylM3,5,1
senangnya,5,1
Bagus...sangat membantu...terus tingkatkan..,5,1
terbaik pokok nya,5,1
bagus cepat dan puas,5,1
gratisan?,5,1
Lebih mudah dan murah...,5,1
di karangsari pengkol nglipar sinyal kurang bagus,5,1
"Banyak Penipuannya nih provider kontoll.. Kuota 100GB ilang malah di ganti pake 500mb/2 hari, Gara gara notip di layar yang ga jelas. Jangan di pake provider koplak gini, gua kasih bintang 5 sengaja biar kebaca bukan karena Bagus.",5,1
jaringan nya mantap dan kuota terjangkau,4,1
"sangat bermanfaat sekali Aplikasi IM3 ini bisa lihat pulsa,paket bisa beli paket dll pokoknya IS THE BEST lah",5,1
sangat baik saya suka,5,1
"Jaringannya lumayan bagus tapi kuotanya makin mahal masa 50 RB cuma dapat 12 gb... Mohon di murahin dong harga kuotanya , saya pengguna 2 kartu Indosat yg satu nomer lama dah 6 THN lebih masa kuotanya msh mahal aja boss terimakasih 🙏",5,1
sangat mudah sekali,5,1
myIM3 memang bagus jaringanx 4G,5,1
ak nya baguss,5,1
murahin lg kuotanya,4,1
Mohon Di Proses,5,1
beri saya dana 10 reb,5,1
mantap peraktis,5,1
"mudah""an harga nya gak akan berubah.. cocok untuk kantong masyarakat kecil.. dan signal makin bgus di semua daerah..",5,1
lumayan dan sangat membantu 👌,4,1
bagus membantu sekali thks,5,1
Ok Hmmmmm....,5,1
baik dan bagus,5,1
mantap lebih mudah untuk cek info paket saya dan lebih mudah untuk beli paket nya,5,1
Bagus banget ini apk dikit² pasti dikasi paket gratis yok buruan download,5,1
aplikasi ini membantu,5,1
Tolong di peebaiki jaringan nya sekian dan terimakasih,5,1
Aplikasi yang terhapus dan di download ulang tidak bisa,5,1
sangat membantu bos ku Terima kasih,5,1
suka lemot dibuka,4,1
siip,5,1
terkirim dengan cepat,5,1
sangat baik dn mwmbantu kami,5,1
semoga harganya lebih bersehabat lagi dan signalnya selalu bagus walau mati lampu dan selalu ada promo mekasih🙏,5,1
luar biasa,4,1
sesuai ekspetasi,5,1
Aplikasi nya bagus banget ada promo beli paket pokok nya bagus banget deh buruan donload,5,1
senang,5,1
tegal,5,1
Suka,4,1
tingkatkan terus layanannya...,4,1
love you im3,5,1
Plis im3 beri aku keberuntungan,5,1
untuk jangkauan Indosat masih blm bs menyeluruh pelosok negri,4,1
banyak bonusnya,5,1
sinyal Indosat penuh tapi datanya lelet gimana nih saya sebagai ojol sangat kecewa dengan sinyal yg akhir2 ini buruk apalagi pas waktu mendung... tolong di perbaiki secepatnya supaya sinyal stabil dan kenceng,5,1
"Tolong di perbaiki,saya beli kuota 7GB kenapa cpet bnget habis,pdahal saya cuma pake buat wa,seperti kuota saya tersedot sendiri,itu tolong di perbaiki itu bug atau apa buat resah saja",5,1
mak Jos 👍🙏,5,1
Mantap walay,5,1
bintang bicara,5,1
servis top,5,1
"Bagus sih, metode pembayaran ny jg gk pke pulsa doank, bnyak pilhan ny juga.",5,1
Indosat semakin mudah,5,1
"Jangan download nanti jadi rugi, nanti dikasih jrngn jelek kayak adminnya buruk rupa, g niat jualan kartu gini, pulsa 20. Cuman 7gb, liat Telkomsel 11k dpt 5gb. Kartu gajelas.",5,1
Banyakin hot promo yang 30hari dong,4,1
Sya cap 5bintang karena selama sya menggunakan myIm3 selalu sukses dan aman 🙏🙏🙏,5,1
Cukup bagus & sangat membantu untuk pembelian paket beserta cek kuota makasih indosat cuman tolong dong klw seandai nya mati lampu knpa suka tidak ada signal ga seperti yg lain wlwpun mati lampu tetap ada signal internet untuk daerah pedesaan lebih sering mati lampu di bandingan d perkoTaan makasih,5,1
promo kuota terus tingkatkan ya...,5,1
Mantap....,5,1
sangtt baik,5,1
semejak saya instal aplikasi m3 saya uang saya tida terlalu banyak keluar,4,1
Gabisa dibuka gajelas,4,1
apk ini sangat bagus kualitas nya,5,1
mantap my m3,5,1
Asu,5,1
"Makin lama makin buruk ajah ni jaringan M3, udh gitu paketan gonta ganti harga mulu jadi mahal, bikin mules ajh ni m3",5,1
aplikasi yang cukup bagus..,5,1
my im3 itu bgs lengkap.,5,1
Udah stabil,5,1
ilng semua promo yg lma,5,1
saya seneng paket nya murah,5,1
4 baru nyoba,4,1
bagus semua saya suka my im3,5,1
"Bagus banget tidak bisa ber kata"" lagi mdev",5,1
Sudah selesai meski dg waktu yg cukup lama,4,1
sinyal kuat dan mantap,5,1
Seru bgt,5,1
"1 jam lost connect, nunggu 15 menit,2 jam kurang lebih lost conecct...",4,1
Bagus sinyal nya 1m3 bonus paketan nya jga luar biasa,5,1
sudah ok my m3,4,1
ga ada kata puas.. perbaiki lagi dan perbaiki lagi demi kenyamanan...,5,1
Ini kenapa min Impoin aku gabisa di tukerrrrre,5,1
🙏🏼🙏🏼 terima kasih 😊☺️,5,1
"promonya kurang sekarng,paket mahal2",5,1
"Sengaja kasih bintang 5 biar ttep ada di ulasan. Im3 mengecewakan akhir"" ini sering bgt gangguan. Hidup lgi mumet""nya ini malah di tmbah sinyal im3 ra jelas!!!! Fak kata aku teh!!",5,1
emng beda sih,5,1
"Im3,memeras pelanggan nya sendiri jaringan susah,sudah di buka",5,1
bagus bgt apk nya,5,1
mantab sinyal josss,5,1
mantap keren.. bonusan paketan kok sekarang tidak ada.. paketan harga nya kok sekarang mahal.. yang murah kayak tahun kemarin.. terima kasih atas pelayanan anda Indosat.. kami setia memakai kartu ini ..,5,1
"Kenapa my IM3,tidak bisa di instal",5,1
sangat membantu 🥰,5,1
Love you,4,1
"Bisa minta no admin gak ya, gw mau cek status no yg udah gak aktif",5,1
👍👍👍😬,5,1
"Ada discon sudah paketannya,jadi murah beLi koutanya perbuLan",4,1
"Masalah login, tambah nomor indosat normal baik, tampilan bagus. SARAN: Kenapa pada versi terbaru masa aktif tidak ditampilkan didepan? Padahal itu informasi dasar yang sangat penting. Mohon dikembalikan lagi",4,1
"Alhamdulillah. jangkauan sinyalnya sangat baik, cuman harga harga pulsanya sangat melambung. sampai sampai orang ga kebeli pulsa. Karena ke malalan",5,1
sangat bagusss....,5,1
Mantap bagus,5,1
goodapps,5,1
baik mantaap,5,1
Top,5,1
goodd,5,1
Supervcepat dan bagus jaringannya,5,1
okkk,5,1
"sangat bagus dan praktis jadinya, g perlu ribet",5,1
pakek M3 amat sangat puas,5,1
saya bru coba,5,1
sangat puas pake Indosat,5,1
promonya donggg,5,1
trmksh dngn ada nya aplikasi myIM3 transaksi jd lbh mudah,5,1
bagus sekali apk nya cukup membantu,5,1
im3 emang ok,4,1
Cukup dgn m3,5,1
banyak peromo,5,1
tooooop,5,1
"Pas masuk suka error, kadang disruh masukin lagi nomornya, kalo di refres kadang error juga, Riwayat paketnya ngga kaya dlu harganya sama atau naiknya ngga beda jauh, trus pernah singnal di daerah saya ilang sampe signalnya ""E"" selama 2 hari lagi, mana saya harus Gmeet buat nugas sama ngumpulin tugas, sering banget kaya gitu, moga aja di tahun ini makin bagus lagi",4,1
cepat lancar,4,1
sangat bagus dan sangat puas,5,1
okey,5,1
myIM3 top,5,1
"Internet sdh normal, terimakaaih",5,1
"Aplikasi myim3 sangat baguss d gunakan,",5,1
"mantaaaaaaph bonusnyaaaa,,,,,.gilaaa prromo nyaaaaaa",5,1
sya suka,4,1
ok sangat menarik,4,1
Sanagat2 bangus,5,1
oks mantaph...!!!,5,1
mantap kuota nyaa,5,1
madep,5,1
kasi aku paket 1 GB,5,1
maantap,5,1
"Bagus, Tapi tolong dong tambah fitur kunci pulsa, supaya kita bisa tetep internetan tanpa khawatir pulsa habis karena menyalakan data, Sekian Terimakasih 🙏",4,1
𝘼𝙥𝙡𝙞𝙠𝙖𝙨𝙞 𝙞𝙣𝙞 𝙨𝙖𝙣𝙜𝙖𝙩 𝙢𝙚𝙢𝙗𝙖𝙣𝙩𝙪,5,1
belum lama,4,1
Bagus aplikasi nya sangat keren,5,1
Kenapa suka susah dibuka apknya..,4,1
cukup baik aplikasinya lumayaann buaaat membantuku dehhh,5,1
Mimin poin ku tadi 1400 kenap jadi 0 yak? Di reset kah?,5,1
app yang keren,5,1
banyak promonya mantap,5,1
apk yg sangat baik makanya aku kasih 5,5,1
Nah gini dong kan enak.,5,1
Di samping yang mungkin tidak banyak bicara diminta hadir dengan beberapa klik disini saya menggunakan,4,1
sangat membantu saya dalam cek pulsa dan kuota,5,1
yuo,5,1
Min kenapa pas aku klaim kuota 1 gb nyicil dpt 250 mb kuota utama yang dulu malah ilang padahal masih 1 gb an,5,1
aplikasi GG gua kasih bintang 5,5,1
Apa ndk pernah gunakan coba kalian soal nya byk Alpkasi aku disini suka ingin youtobe atau yout byk ayat ayat Alquran rukyah,5,1
saya kasih bintang lima......,5,1
jaringan lebih baik apabila hujan kadang sinyalnya lemah saat hujan,5,1
B aja,5,1
Lebih suka tampilan yang sekarang drpd kemaren. Lebih enteng,5,1
mantul banget IM3,5,1
lagi tuku kok langsung entek,5,1
mantul. mantap betul,5,1
Bgus,5,1
pake m3 memang Good,5,1
Sangat baik!,5,1
memudahkan kita untuk pembelian pulsa dan Kouta,4,1
inasaallah,5,1
semoga tidak lemot,5,1
ko sekarang IM3 ga ada paket yelow nya ya itu kan lebih hemat dibandingkan paket freedom,5,1
mkasih.. tolong perbaiki jaringan sering lemot,5,1
my entry memang yg terbaik.,5,1
Kok hak aktif,5,1
mudah,4,1
alus lah,5,1
Ok. Banyak pilihan kuota,5,1
sangat puas dengan aplikasi myIM3,5,1
Min kembelikan mode offline susah mau masukan vaucher kola paket bener bener habis,5,1
makasih ya cashbacknya heheehe,5,1
tolong kasih gratisan kuota dong,5,1
Error mulu perasaan..,5,1
bagus bangettt,5,1
murah...,4,1
"Sebenernya ini udah cukup bagus, hanya saja setiap ganti nomor (ganti akun) itu kadang bermasalah, oppss terus. Masa harus restart terus, kan gak nyaman juga ya. Semoga lebih ditingkatkan lagi perbaikan aplikasinya ya admin. Terima kasih.",5,1
memudahkan paketan,5,1
Tolong setelah update aplikasi malah masa aktif kartu jadi tidak muncul Tolong diperbaiki Saya memberikan Bintang 5 karna saya suka Indosat,5,1
mantul yg lebih murah lagi,5,1
perbaiki jaringan nya ya,5,1
Membantu,5,1
bAgus sekali,5,1
sinyal nya kuat.mantaaaap,5,1
optimah lah tapi kalo ada bonusan si gokil,5,1
mantap ada kuota gratis tiap hari,5,1
Andai aja ada pulsa gratis,4,1
puas bgt,5,1
apik kenek enggo delok paketane seh piro,4,1
cukup baik terima. kasih indosat,5,1
cara mudah dan sangat baik,5,1
keren,4,1
okesi,5,1
"Kenapa gak bisa di buka,.,.,, Enak myIM3 dulu.,.,masuk gak bisa suruh reload mulu kagak masuk",5,1
lebih mudah dan aman,5,1
jaringan lumayan kl bisa bir kuota nya lebih murah lg,5,1
Paket yg sangat murah²,4,1
pas buka aplikasi nya lemot bangett,4,1
bagus sekali sinyal nya mantap aku jadi semangat jadi gemer,5,1
semoga makin banyak program dn promo nya my im3,5,1
sngat baik,5,1
ga dpt bonus,5,1
Terima kasih banyak indosat sudah mendengar keluhan saya tidak jadi dipotong dan tidak jadi naik harga yang kuota 150k 100gb terima kasih semogah tetap diharga segitu dan tetap mendapat kuota 100gb terimakasi banyak,5,1
sangat baik hari ini aku isi pulsa mau daftar paket kobsusah trs di tolak trs katanya masa tenganga padahal baru isi pulsa tiap bln isi pulsa,5,1
rekomendasi,4,1
jaringan nya memuaskan,5,1
murah mriah,5,1
Mudah digunakan dan fitur nya ok,5,1
bagus sinyal cepat layanan nya ok semangat terus selalu sukses salam dari ku yahya buat mu im3,5,1
paket murah,5,1
sangat mudah pokoknya oke banget,5,1
Oke lh,4,1
mas minta kaouta 2gb gratis,5,1
baguss bgt membantu sekali bagi para pengguna kartu indosat,5,1
tapi gak ada bonus nya beda dengan Axis,5,1
terimakasih aplikasi ini sangat membantu..,5,1
bgua sekali,5,1
Ini rada error kenapa yaa,5,1
bagik...kuota murah,5,1
Mantabbb,5,1
mantul k,5,1
sangat bgus membantu untuk cek kouta data,5,1
"expektasi sangat membantu pake kartu myIM3 semua serba oke, hatur nuhun indosat",5,1
informatif dan layanan internet bagus,4,1
sangat baik sinyalnya,5,1
siiplah,5,1
internetnya dalam kota kadang lelet di perbaiki lagi ya..,4,1
harga kuota murah,5,1
Aplikasi ini sangat membantu tetatapi saat apdete samapai sekarang ini menurut ku kurang bagus karena saat kita tidak punya kuota kita tidak bisa masuk ke apk nya dibandingkan apk yang dulu apk yang dulu bisa masuk ke apk walaupun tidak memiliki kuota saya moho untuk abdete selanjutnya apk ini bisa di buka walau pun tidak memiliki kuota,5,1
"murah, sinyal bagus",4,1
sangat² bagus aplikasinya boss ku buruan dwonldot nya,5,1
poll mntp,5,1
Gift Pulsa,5,1
Woii Indosat kenapa jaringannya tiba tiba jelek? Bangkrut kah?,5,1
"myIm3 trimakasih, apakah bisa menjadi pelanggan pascabayar...",5,1
"Untuk sinyal bagus walau harganya lumayan, semoga lebih banyak lagi promonya",4,1
pokok nya oke banget,5,1
sinyal ok,4,1
Tlg M3 knp ya aku lihat komentar jg keluhan ku sama sprti mereka.smpai aku mau gnti ke yg lain tlg lah ayolah m3 kamu bangkit LBH baik lagi,5,1
"sangat bagus, saya pun puas. sayang nya gk ada kuota gratis nya😆",5,1
Dengan apk ini lebih mudah,5,1
mantap sekali,4,1
Kenapa setelah di update malah gk bisa dibuka aplikasinya,4,1
Sangat Mudah Digunakan,5,1
Jaringan bagus dan cepat,5,1
suka banget sama aplikasi ini,5,1
sangat bangus,5,1
bagusd,5,1
"Sinyalnya sih masih tetep nge lag2 gitu, baru make lagi soalnya ngira sinyalnya bakalan bagus, tapi ternyata masih sama kayak dulu",5,1
Indonesia,5,1
"M3 jaringan nya ok banget,semoga harga nya bisa diturunkan LG....tks",5,1
rada lama,5,1
5bintang,5,1
goood,4,1
"Apakah im3 sedang gangguan? Sya coba berkali-kali msuk apk ny ttep gbsa pdhl apk sudah diupgrade, sudah ngisi pket.kcewa",5,1
Bismillahirrahmanirrahim semoga bisa isi pulsa dan paket internet lewat ritel terdekat,5,1
sangat bagus dan berguna,5,1
Ya nasib usaha yg kuat s koneksi,4,1
Mia meliana,5,1
aplikasi nya simple nyaman dan ga ribet,5,1
biar tau sisa kuota,5,1
sinyal kadang hilang,4,1
Aplikasi ini sangat bagus,5,1
sgt bagus,5,1
👌,5,1
Mantaaap IM3 ... Makin Kuat Sinyalnya di Kaltara... 👍👍,5,1
huha,5,1
jaringan mantap,4,1
tingkatkan kualitas jaringan nya indosat,5,1
Memudahkan untuk melihat paket kuota kita,5,1
Upuu puu uuuuubuuu u U,4,1
puas layanan ok,5,1
my IM3 okeh,5,1
bgus bgt,5,1
knpa ga bisa hapus paket,5,1
Bagoes,5,1
sayang sinyal di daerahku lemot,5,1
berguna bngett apk nya mksih myIM3,5,1
"Bagus lah tampilannya , tp masih ga jelas harga sama kuotanya ,",5,1
semoga makin baik pelayanan dan jaringannya,5,1
"Bagus, tapi kenapa ya isi paketnya beda², saya sama temen saya kenapa beda paketnya, ke saya lebih mahal, terus makin kesini tambah mahal",4,1
Beli di sini cukup murah jujur aja saya pernah beli tapi kaga masuk saya protes. tapi katanya kaga bisa di kembalikan yasudah lah ikhlas kan saja tapi saya puas dgn aplikasi ini,5,1
sehat selalu amin,5,1
bgus sekali,4,1
"saya kasih bintang 5 karna saya merasa puas dengan indosat apa lagi klw saya di kasih hadiah, saya lebih puas lagi",5,1
"myIM3 Ok,bgt",5,1
asik saya suka,5,1
saya merasa puas menggunakan im3.,5,1
mantap..,5,1
Wena pol ke,4,1
Aplikasinya sudah bagus tinggal di setabilin aja solanya kalau bukanya itu selalu di keluar terus 😃,4,1
aplikasi sangat membatu,5,1
banyak bonusnya 🥰,5,1
prabayar,5,1
yes.. is GOOD n is the best,5,1
cepat dan akurat,5,1
Di tempat ku bagus banget sinyal nya puas gunakan m3.,5,1
Tingkatkan sinyal im3 dimana-mana ada full,5,1
sip lebih di optimalkan,5,1
"sangat bagus,,",5,1
sangat bantu,5,1
pokok nyatop,5,1
mantap betul,5,1
sangat menyenangkan hati,5,1
"saya boleh gak minta pulsa ,berapapun yg dikasi",5,1
👍👍👍👍👍👍👍,5,1
oke mantap.,5,1
mantap ni apps,5,1
myIM3: Beli Pulsa & Cek Kuota: Keren,5,1
Bagus Sinyalnya,5,1
INDOSAT VS TELKOMSEL,5,1
saya suka pelayanan cepat dan murah,5,1
Bintang lima deh soal nya langsung notice keluhan nya mantap,5,1
Soal sinyal ya lumayan tapi kasih hadiah sedikit dong atau kouta gratis,4,1
saya senang memakai im3 oredo,5,1
IM3 ya bagus tapi jangan gak kelihat paket nya,5,1
Saya minta maaf atas perilaku tidak baik saya mohon nomor saya jangan di belokir,5,1
🌠,5,1
Bagaimana sih myIM3 sangat mengecewakan saldo pulsa berkurang terus padahal Kouta masih banyak,5,1
BagusMbatu,5,1
"nice, lots of bonuses",5,1
kalau ke bdg kenapa lemot,4,1
berikan saya gratis,5,1
oke mau coba dulu siapa tau kuota data murah-murah atau bahkan banyak promo diskon,5,1
murah verkualitas,5,1
Bagus aplikasi sekali download saya langsung dapat kouta gratis jadi ga nyesel deh download aplikasi ini ayo buruan download aplikasi ini,5,1
